name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
india,2023-10-10T20:00:00,27.3,28.9,20.1,64.97,0,0,,0,0,9.4,0,0,1008.8,0,2.3,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-10T21:00:00,30,30.8,18,48.62,0,0,,0,0,9,0,0,1011,0,4,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-10T22:00:00,28,29.2,19,58.1,0,0,,0,0,8.3,5.4,310,1011,0,4,0,0,0,10,Clear,clear-night,VIDP
india,2023-10-10T23:00:00,25.8,25.8,21.1,74.9,0,0,,0,0,7.2,2,320,1009.6,0,2.2,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-11T00:00:00,27,28.5,20,65.56,0,0,,0,0,8.3,7.6,320,1011,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-11T01:00:00,27,28.5,20,65.56,0,0,,0,0,12.2,7.6,320,1011,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-11T02:00:00,26,26,20.5,71.46,0,0,,0,0,11.9,7.6,320,1009.9,0,2.6,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-11T03:00:00,25,25,20,73.8,0,0,,0,0,11.5,7.6,270,1010,0,2,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-11T04:00:00,24,24,20,78.35,0,0,,0,0,10.8,7.6,250,1010,0,2,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-11T05:00:00,22.5,22.5,20.3,87.56,0,0,,0,0,10.1,2,244,1009.9,0,1.9,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-11T06:00:00,23,23,21,88.52,0,0,,0,0,9.7,7.6,240,1012,0,1,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-11T07:00:00,24,24,21,83.34,0,0,,0,0,9.7,9.4,230,1012,0,1,0.6,0,0,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-11T08:00:00,24.4,24.4,21,81.13,0,0,,0,0,14,10.6,284,1012,0,1.9,83.1,0.3,1,10,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-10-11T09:00:00,27,28.5,20,65.56,0,0,,0,0,15.8,7.6,250,1014,0,2,278.8,1,3,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-11T10:00:00,28,29.6,20,61.84,0,0,,0,0,18.4,9.4,260,1014,0,3,482.2,1.7,5,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-11T11:00:00,31.2,32.5,18.9,48.31,0,0,,0,0,22.3,10.7,49,1011.6,0,2.3,649.8,2.3,6,10,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-10-11T12:00:00,32,32,16,38.21,0,0,,0,0,26.3,11.2,280,1012,0,5,761.2,2.7,8,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-11T13:00:00,33,32.3,14,31.76,0,0,,0,0,27.7,13,290,1012,0,5,804.1,2.9,8,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-11T14:00:00,34.5,34,14.6,30.31,0,0,,0,0,27.4,10,180,1009,0,2.7,778.6,2.8,8,10,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-10-11T15:00:00,34,31.9,7,18.83,0,0,,0,0,26.6,16.6,280,1011,0,5,684.8,2.5,7,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-11T16:00:00,33,31,8,21.32,0,0,,0,0,25.9,13,300,1011,0,5,530.7,1.9,5,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-11T17:00:00,31.8,31.6,15.4,37.05,0,0,,0,0,24.8,2.5,320,1009,0,2.7,334.3,1.2,3,10,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-10-11T18:00:00,30,29,12,33.04,0,0,,0,0,19.4,7.6,310,1011,0,4,129,0.5,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-11T19:00:00,29,28.6,14,39.89,0,0,,0,0,11.9,5.4,330,1012,0,4,6.8,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-11T20:00:00,25.3,25.3,17.7,62.56,0,0,,0,0,11.5,1.4,9,1011,0,2.5,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-11T21:00:00,28,27.8,14,42.28,0,0,,0,0,11.9,5.4,10,1012,0,4,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-11T22:00:00,27,27.1,14,44.83,0,0,,0,0,12.2,7.6,350,1012,0,4,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-11T23:00:00,23.2,23.2,17.3,69.37,0,0,,0,0,11.9,1.4,346,1011.2,0,2.3,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-12T00:00:00,25,25,14,50.46,0,0,,0,0,11.5,5.4,320,1012,0,4,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-12T01:00:00,23,23,15,60.7,0,0,,0,0,11.2,3.6,230,1012,0,4,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-12T02:00:00,21.7,21.7,17.6,77.58,0,0,,0,0,12.2,1,224,1010.6,0,2.3,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-12T03:00:00,23,23,16,64.72,0,0,,0,0,11.9,5.4,230,1011,0,4,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-12T04:00:00,22,22,16,68.77,0,0,,0,0,10.4,5.4,260,1011,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-12T05:00:00,19.8,19.8,17.7,87.36,0,0,,0,0,8.6,1.4,250,1011.4,0,2,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-12T06:00:00,21,21,17,77.91,0,0,,0,0,8.6,5.4,260,1013,0,2,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-12T07:00:00,22,22,17,73.29,0,0,,0,0,9.4,5.4,240,1014,0,1,0.5,0,0,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-12T08:00:00,23.6,23.6,17.7,69.31,0,0,,0,0,12.2,1.4,250,1013.1,0,1.9,82.5,0.3,1,10,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-10-12T09:00:00,27,27.3,15,47.82,0,0,,0,0,13.3,5.4,270,1015,0,3,279.5,1,3,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-12T10:00:00,29,28.6,14,39.89,0,0,,0,0,15.1,7.6,260,1015,0,4,483.4,1.7,5,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-12T11:00:00,31.9,32.4,17.3,41.8,0,0,,0,0,15.8,9.9,26,1011.8,0,2.7,651.6,2.3,7,10,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-10-12T12:00:00,31,30.1,13,33.32,0,0,,0,0,18,9.4,300,1014,0,5,762.7,2.7,8,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-12T13:00:00,33,31.7,12,27.86,0,0,,0,0,22.3,11.2,310,1013,0,5,808.3,2.9,8,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-12T14:00:00,33.8,34.9,18,39.23,0,0,,0,0,23,6.9,158,1010.9,0,4.1,780.8,2.8,8,10,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-10-12T15:00:00,33,32,13,29.75,0,0,,0,0,23,11.2,300,1012,0,5,684.5,2.5,7,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-12T16:00:00,32,31,13,31.48,0,0,,0,0,22.7,9.4,320,1012,0,5,528.6,1.9,5,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-12T17:00:00,31.8,33.1,18.6,45.57,0,0,,0,0,20.9,2.5,321,1010.6,0,2.5,330.9,1.2,3,10,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-10-12T18:00:00,30,29.4,14,37.66,0,0,,0,0,15.1,7.6,10,1013,0,4,126.1,0.5,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-12T19:00:00,29,28.8,15,42.56,0,0,,0,0,11.5,7.6,30,1013,0,4,6.1,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-12T20:00:00,27,28.3,19.2,62.2,0,0,,0,0,11.5,1.8,44,1012,0,2.3,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-12T21:00:00,26,26,16,54.08,0,0,,0,0,11.5,5.4,30,1014,0,4,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-12T22:00:00,26,26,16,54.08,0,0,,0,0,11.9,0,0,1014,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-12T23:00:00,25.7,25.7,19.6,69.07,0,0,,0,0,11.9,0,0,1012.7,0,1.3,0,0,0,10,Clear,clear-night,"42182099999,VIDP"
india,2023-10-13T00:00:00,25,25,17,61.15,0,0,,0,0,10.8,0,0,1014,0,3,0,0,0,10,Clear,clear-night,VIDP
india,2023-10-13T01:00:00,24,24,17,64.93,0,0,,0,0,9.4,0,0,1013,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-13T02:00:00,23.6,23.6,19.9,79.61,0,0,,0,0,6.1,0,0,1012,0,1.4,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-13T03:00:00,23,23,18,73.46,0,0,,0,0,4,0,0,1013,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-13T04:00:00,23,23,18,73.46,0,0,,0,0,6.1,0,0,1013,0,2,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-13T05:00:00,22,22,20.2,89.27,0,0,,0,0,7.2,0,0,1012.4,0,1.2,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-13T06:00:00,22,22,17,73.29,0,0,,0,0,8.3,0,0,1014,0,2,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-13T07:00:00,22,22,17,73.29,0,0,,0,0,9.4,0,0,1015,0,1,0.4,0,0,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-13T08:00:00,24.5,24.5,19.9,75.29,0,0,,0,0,10.8,1.4,229,1014.1,0,1.2,78.2,0.3,1,10,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-10-13T09:00:00,28,28.3,16,48.09,0,0,,0,0,12.6,5.4,230,1016,0,2,269.4,1,3,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-13T10:00:00,31,31,16,40.45,0,0,,0,0,14.4,7.6,230,1016,0,2,469.3,1.7,5,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-13T11:00:00,33.3,35.2,19.3,43.61,0,0,,0,0,15.8,10.9,1,1013.4,0,2,634.5,2.3,6,10,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-10-13T12:00:00,33,32.3,14,31.76,0,0,,0,0,16.9,9.4,230,1014,0,3,743.9,2.7,7,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-13T13:00:00,34,33,13,28.13,0,0,,0,0,19.8,9.4,260,1013,0,4,782.3,2.8,8,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-13T14:00:00,35.2,37.1,18.9,38.25,0,0,,0,0,20.9,12.1,18,1010.4,1.8,2.5,755.1,2.7,8,10,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-10-13T15:00:00,35,33.7,12,24.92,0,0,,0,0,22,14.8,300,1012,0,4,659.1,2.4,7,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-13T16:00:00,35,33.7,12,24.92,0,0,,0,0,22.3,14.8,300,1011,0,4,471.2,1.7,5,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-13T17:00:00,33,35.3,20,46.34,0,0,,0,0,20.5,2.5,315,1009.8,0.2,2.3,313,1.1,3,10,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-10-13T18:00:00,32,31.6,15,35.84,0,0,,0,0,15.5,7.6,20,1012,0,3,117.7,0.4,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-13T19:00:00,29,29.1,16,45.37,0,0,,0,0,11.2,7.6,40,1012,0,3,5,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-13T20:00:00,26.8,28.5,20.6,68.84,0,0,,0,0,10.8,1.4,64,1011.1,0.2,2.2,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-13T21:00:00,28,28.9,18,54.58,0,0,,0,0,10.4,5.4,60,1013,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-13T22:00:00,27,28.2,19,61.61,0,0,,0,0,10.4,3.6,74.2,1013,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-13T23:00:00,25.5,25.5,21.1,76.46,0,0,,0,0,10.1,1,91.8,1012.3,0,2.2,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-14T00:00:00,26,26,19,65.35,0,0,,0,0,9.7,0,0,1013,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-14T01:00:00,25,25,19,69.35,0,0,,0,0,9.4,0,0,1013,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-14T02:00:00,24.4,24.4,21,81.48,0,0,,0,0,9.4,0,0,1011.8,0,2.2,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-14T03:00:00,25,25,19,69.35,0,0,,0,0,9.4,0,0,1012,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-14T04:00:00,24,24,19,73.63,0,0,,0,0,9,0,0,1012,0,2,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-14T05:00:00,22.7,22.7,20.5,87.09,0,0,,0,0,9.4,1,160,1011.7,0,2,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-14T06:00:00,25,25,19,69.35,0,0,,0,0,9.7,0,0,1013,0,2,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-14T07:00:00,25,25,19,69.35,0,0,,0,0,9.7,3.6,206.3,1014,0,2,0.3,0,0,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-14T08:00:00,25.6,25.6,21,75.81,0,0,,0,0,14,2,230,1013.2,0,1.9,75.3,0.3,1,10,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-10-14T09:00:00,29,29.8,18,51.5,0,0,,0,0,15.1,7.6,240,1015,0,2,262.9,0.9,3,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-14T10:00:00,31,31.4,17,43.1,0,0,,0,0,15.8,5.4,240,1015,0,2,460.7,1.7,5,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-14T11:00:00,34,37.1,20.7,45.93,0,0,,0,0,15.8,5.4,7,1012.5,0,2.1,625.3,2.3,6,10,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-10-14T12:00:00,35,34,13,26.61,0,0,,0,0,16.2,7.6,270,1013,0,3,735.8,2.6,7,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-14T13:00:00,35,33.7,12,24.92,0,0,,0,0,22.7,11.2,290,1012,50,4,754.9,2.7,8,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-10-14T14:00:00,35.8,38.1,19.3,38.21,0,0,,0,0,25.9,11.1,61,1009.7,42.7,2.5,651,2.3,7,10,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-10-14T15:00:00,35,33.7,12,24.92,0,0,,0,0,30.2,11.2,300,1011,50,4,591.8,2.1,6,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-10-14T16:00:00,34,33,13,28.13,0,0,,0,0,31.3,13,300,1011,50,4,405.4,1.5,4,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-10-14T17:00:00,33.3,35.4,19.8,45.08,0,0,,0,0,26.3,5.9,319,1009.2,18.5,2.3,274.8,1,3,10,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-10-14T18:00:00,31,30.6,15,37.94,0,0,,0,0,18.4,7.6,350,1011,0,4,97.8,0.4,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-14T19:00:00,29,29.1,16,45.37,0,0,,0,0,12.6,0,0,1012,0,4,4.2,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-14T20:00:00,27.2,28.9,20.4,66.6,0,0,,0,0,14.4,0,0,1010.8,9.6,2.3,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-14T21:00:00,27,27.7,17,54.33,0,0,,0,0,14.8,0,0,1012,0,4,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-14T22:00:00,26,26,17,57.63,0,0,,0,0,13.7,0,0,1012,0,4,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-14T23:00:00,25.4,25.4,20.5,74.39,0,0,,0,0,11.9,0,0,1011.1,3.2,2.2,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-15T00:00:00,25,25,18,65.14,0,0,,0,0,10.4,0,0,1011,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-15T01:00:00,25,25,19,69.35,0,0,,0,0,7.2,0,0,1011,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
india,2023-10-15T02:00:00,24,24,20.9,83.08,0,0,,0,0,4.3,0,0,1009.6,0.2,2.2,0,0,0,5,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-15T03:00:00,24,24,19,73.63,0,0,,0,0,4.7,0,0,1010,0,3,0,0,0,5,Clear,clear-night,"VIDP,42181099999"
india,2023-10-15T04:00:00,24,24,19,73.63,0,0,,0,0,5.4,0,0,1010,0,3,0,0,0,5,Clear,clear-night,"VIDP,42181099999"
india,2023-10-15T05:00:00,23.1,23.1,20.7,86.53,0,0,,0,0,5.4,0,0,1009.2,0.6,1.4,0,0,0,5,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-10-15T06:00:00,24,24,19,73.63,0,0,,0,0,6.8,0,0,1011,27.2,2,0,0,0,3,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-10-15T07:00:00,25,25,20,73.8,0,0,,0,0,9.4,7.6,270,1012,27.2,2,0.2,0,0,3,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-10-15T08:00:00,26.2,26.2,20.5,70.72,0,0,,0,0,14.4,10.3,238,1011.8,34.3,1.2,74.2,0.3,1,3,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-10-15T09:00:00,27,27.3,15,47.82,0,0,,0,0,17.6,16.6,10,1014,27.2,2,262,0.9,3,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-10-15T10:00:00,28,27.8,14,42.28,0,0,,0,0,21.6,14.8,20,1014,27.2,3,455.9,1.6,5,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-10-15T11:00:00,29.4,30.4,18.4,51.75,0,0,,0,0,27.4,8,21,1011.4,26.9,2.1,602.8,2.2,6,10,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-10-15T12:00:00,30,29.4,14,37.66,0,0,,0,0,28.8,9.4,40,1012,0,5,686.1,2.5,7,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-15T13:00:00,31,30.1,13,33.32,0,0,,0,0,17.6,9.4,60,1011,0,5,729.8,2.6,7,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-15T14:00:00,33.4,35.8,19.9,45.03,0,0,,0,0,18,4.1,92,1008.1,7.2,2.7,647.8,2.3,6,10,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-10-15T15:00:00,33,32.3,14,31.76,0,0,,0,0,16.9,5.4,230,1009,0,5,595.3,2.1,6,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-15T16:00:00,33,32.3,14,31.76,0,0,,0,0,20.2,5.4,260,1009,0,5,467.7,1.7,5,10,Clear,clear-day,"VIDP,42181099999"
india,2023-10-15T17:00:00,32.2,35.7,21.6,53.63,0,0,,0,0,22.7,0.8,304,1007.3,30.3,2.5,304.7,1.1,3,10,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-10-15T18:00:00,30,30,16,42.83,0,0,,0,0,16.6,3.6,349.3,1009,27.2,4,104.4,0.4,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-10-15T19:00:00,28,28.6,17,51.24,0,0,,0,0,18.7,5.4,40,1010,27.2,4,3.5,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-10-15T20:00:00,26.7,28.5,21,70.62,0,0,,0,0,25.6,1.4,64,1009.2,27.2,2.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-10-15T21:00:00,27,27.7,17,54.33,0,0,,0,0,17.6,5.4,80,1011,50,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-10-15T22:00:00,27,27.9,18,57.87,0,0,,0,0,21.2,5.4,70,1011,50,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-10-15T23:00:00,25.6,25.6,20.9,75.25,0,0,,0,0,23,1.4,101,1009.8,57.3,2.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-10-16T00:00:00,26,26,18,61.39,0,0,,0,0,18.7,0,0,1010,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-10-16T01:00:00,25,25,18,65.14,0,0,rain,0,0,11.9,0,0,1010,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-10-16T02:00:00,24.6,24.6,21,80.19,0,0,,0,0,11.2,0,0,1008.6,57.3,2.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-10-16T03:00:00,25,25,19,69.35,0,0,,0,0,10.4,0,0,1010,50,3,0,0,0,3,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-10-16T04:00:00,24,24,19,73.63,0,0,,0,0,9.7,0,0,1010,50,3,0,0,0,3,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-10-16T05:00:00,23.1,23.1,19.5,80.09,0,0,,0,0,10.1,1.4,110,1009.8,57.3,2.2,0,0,0,5,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-10-16T06:00:00,24,24,19,73.63,0,0,,0,0,10.1,5.4,110,1011,50,3,0,0,0,3,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-10-16T07:00:00,25,25,16,57.39,0,0,,0,0,10.4,7.6,120,1012,27.2,2,0.1,0,0,5,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-10-16T08:00:00,26.4,26.4,19.1,64.45,0,0,,0,0,14,9.3,279,1011.5,57.6,2,63.6,0.2,1,3,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-10-16T09:00:00,27,27.5,16,50.99,0,0,,0,0,31.7,13,280,1014,50,2,225.9,0.8,2,3,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-10-16T10:00:00,27,27.3,15,47.82,0,0,,0,0,25.2,14.8,340,1014,50,3,342.4,1.2,3,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-10-16T11:00:00,28.5,30.9,21.4,65.33,0,0,,0,0,29.5,9,352,1011.6,50.1,2.1,531.8,1.9,5,30,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-10-16T12:00:00,28,28,15,45.1,0,0,,0,0,30.2,16.6,50,1012,50,4,625.8,2.3,6,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-10-16T13:00:00,28,28,15,45.1,0,0,,0,0,32.4,14.8,30,1012,88.9,4,605.9,2.2,6,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-10-16T14:00:00,28.8,30.5,19.9,58.75,0,0,rain,0,0,34.2,13.5,285,1011,59.3,2.5,657.2,2.4,7,30,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-10-16T15:00:00,26,26,15,50.72,0,0,,0,0,35.6,18.4,30,1012,50,4,648.1,2.3,6,5,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-10-16T16:00:00,26,26,13,44.56,0,0,,0,0,37.1,18.4,40,1012,27.2,4,369.7,1.3,4,3,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-10-16T17:00:00,25.9,25.9,16.4,55.8,0,0,rain,0,0,33.5,15.8,65,1010.1,36.6,2.5,159.9,0.6,2,10,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-10-16T18:00:00,25,25,13,47.28,0,0,,0,0,31.7,13,60,1012,50,4,50,0.2,0,3,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-10-16T19:00:00,24,24,13,50.2,0,0,,0,0,37.1,14.8,70,1013,50,4,2.3,0,0,5,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-10-16T20:00:00,24.1,24.1,14.3,54.02,0,0,,0,0,29.5,12.7,92,1012.8,67.7,2.3,0,0,0,5,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-10-16T21:00:00,24,24,12,47.01,0,0,rain,0,0,16.2,13,100,1014,88.9,4,0,0,0,5,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-10-16T22:00:00,23,23,15,60.7,0,0,rain,0,0,55.4,37.1,230,1016,88.9,3,0,0,0,5,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-10-16T23:00:00,21.3,21.3,17.9,81.09,1,100,rain,0,0,18,12.3,241,1016.8,100,2.2,0,0,0,3,"Rain, Overcast",rain,"42182099999,VIDP,42181099999"
india,2023-10-17T00:00:00,19,19,18,93.93,0,0,,0,0,15.1,14.8,40,1014,88.9,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-10-17T01:00:00,19,19,18,93.93,0,0,,0,0,18.4,9.4,90,1015,88.9,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-10-17T02:00:00,18.9,18.9,17.8,93.1,3.863,100,rain,0,0,19.1,3.9,84,1013.5,60.8,2.2,0,0,0,3,"Rain, Partially cloudy",rain,"42182099999,VIDP,42181099999"
india,2023-10-17T03:00:00,19,19,18,93.93,0,0,,0,0,16.6,5.4,80,1014,50,3,0,0,0,5,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-10-17T04:00:00,19,19,18,93.93,0,0,,0,0,16.2,5.4,80,1014,50,3,0,0,0,5,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
